Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
5,1701426076248,01/12/2023 10:21:16,1701426076226,0,01/12/2023 10:21:16,146089,8,task-axcc,,33346138,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,10745,,,diş,1,1,0,0,,,,,,Audio Check,diş
6,1701426077705,01/12/2023 10:21:17,1701426077656,0,01/12/2023 10:21:17,146089,8,task-axcc,,33346138,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1422,,,,,0,1,0,,,,,,Audio Check,diş
7,1701426077764,01/12/2023 10:21:17,1701426077660,0,01/12/2023 10:21:17,146089,8,task-axcc,,33346138,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,END TASK,,,,,20415,,,,,0,1,0,,,,,,,
1,1701427154100,01/12/2023 10:39:14,1701427151203,11,01/12/2023 21:39:11,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701427176156,01/12/2023 10:39:36,1701427172344,11,01/12/2023 21:39:32,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21125.89999999106,,,,,0,1,0,,,,,,Instructions,
3,1701427177793,01/12/2023 10:39:37,1701427174946,11,01/12/2023 21:39:34,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2597.7999999970198,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701427182276,01/12/2023 10:39:42,1701427179432,11,01/12/2023 21:39:39,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7083.29999999702,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,diş
5,1701427204568,01/12/2023 10:40:04,1701427201748,11,01/12/2023 21:40:01,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,29400,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,diş
6,1701427206961,01/12/2023 10:40:06,1701427204122,11,01/12/2023 21:40:04,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,31773.09999999404,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Audio Check,diş
7,1701427235701,01/12/2023 10:40:35,1701427231406,11,01/12/2023 21:40:31,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,59058.39999999106,,,AUDIO PLAY REQUESTED,5,0,1,0,,,,,,Audio Check,diş
8,1701427312057,01/12/2023 10:41:52,1701427309240,11,01/12/2023 21:41:49,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,136891.29999999702,,,AUDIO PLAY REQUESTED,6,0,1,0,,,,,,Audio Check,diş
9,1701427328069,01/12/2023 10:42:08,1701427325160,11,01/12/2023 21:42:05,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,152811.39999999106,,,AUDIO PLAY REQUESTED,7,0,1,0,,,,,,Audio Check,diş
10,1701427354043,01/12/2023 10:42:34,1701427351152,11,01/12/2023 21:42:31,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,178803.09999999404,,,AUDIO PLAY REQUESTED,8,0,1,0,,,,,,Audio Check,diş
11,1701427379438,01/12/2023 10:42:59,1701427375341,11,01/12/2023 21:42:55,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,202992.5,,,AUDIO PLAY REQUESTED,9,0,1,0,,,,,,Audio Check,diş
12,1701427379959,01/12/2023 10:42:59,1701427377147,11,01/12/2023 21:42:57,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,204798.29999999702,,,diş,1,1,0,0,,,,,,Audio Check,diş
13,1701427382477,01/12/2023 10:43:02,1701427379561,11,01/12/2023 21:42:59,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2411,,,,,0,1,0,,,,,,Audio Check,diş
14,1701427382945,01/12/2023 10:43:02,1701427379563,11,01/12/2023 21:42:59,146089,8,task-axcc,,33346800,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,END TASK,,,,,228360,,,,,0,1,0,,,,,,,
1,1701427841051,01/12/2023 10:50:41,1701427840992,1,01/12/2023 11:50:40,146089,8,task-axcc,,33347165,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Audio Check,9,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701427843851,01/12/2023 10:50:43,1701427843808,1,01/12/2023 11:50:43,146089,8,task-axcc,,33347165,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Audio Check,9,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2795,,,,,0,1,0,,,,,,Instructions,
3,1701427845955,01/12/2023 10:50:45,1701427845913,1,01/12/2023 11:50:45,146089,8,task-axcc,,33347165,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Audio Check,9,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2102,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701427847578,01/12/2023 10:50:47,1701427847531,1,01/12/2023 11:50:47,146089,8,task-axcc,,33347165,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Audio Check,9,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3718,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701427849675,01/12/2023 10:50:49,1701427849645,1,01/12/2023 11:50:49,146089,8,task-axcc,,33347165,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Audio Check,9,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,2109,,,,,0,1,0,,,,,,Audio Check,diş
6,1701427849755,01/12/2023 10:50:49,1701427849647,1,01/12/2023 11:50:49,146089,8,task-axcc,,33347165,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Audio Check,9,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,END TASK,,,,,8655,,,,,0,1,0,,,,,,,
1,1701429698318,01/12/2023 11:21:38,1701429698943,0,01/12/2023 11:21:38,146089,8,task-axcc,,33348346,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701429713993,01/12/2023 11:21:53,1701429714636,0,01/12/2023 11:21:54,146089,8,task-axcc,,33348346,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15669.799999952316,,,,,0,1,0,,,,,,Instructions,
3,1701429716449,01/12/2023 11:21:56,1701429717117,0,01/12/2023 11:21:57,146089,8,task-axcc,,33348346,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2475.2999999523163,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701429719285,01/12/2023 11:21:59,1701429719949,0,01/12/2023 11:21:59,146089,8,task-axcc,,33348346,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5307.299999952316,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701429725016,01/12/2023 11:22:05,1701429725685,0,01/12/2023 11:22:05,146089,8,task-axcc,,33348346,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,5730.200000047684,,,,,0,1,0,,,,,,Audio Check,diş
6,1701429725086,01/12/2023 11:22:05,1701429725688,0,01/12/2023 11:22:05,146089,8,task-axcc,,33348346,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,,,END TASK,,,,,26745,,,,,0,1,0,,,,,,,
1,1701429796655,01/12/2023 11:23:16,1701429797186,0,01/12/2023 11:23:17,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701429850755,01/12/2023 11:24:10,1701429851336,0,01/12/2023 11:24:11,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,54121.5,,,,,0,1,0,,,,,,Instructions,
3,1701429853234,01/12/2023 11:24:13,1701429853775,0,01/12/2023 11:24:13,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2430.4000000953674,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701429857370,01/12/2023 11:24:17,1701429857826,0,01/12/2023 11:24:17,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6481.900000095367,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,diş
5,1701429870861,01/12/2023 11:24:30,1701429871434,0,01/12/2023 11:24:31,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,20088.900000095367,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,diş
6,1701429872756,01/12/2023 11:24:32,1701429873320,0,01/12/2023 11:24:33,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,21974.400000095367,,,diş,1,1,0,0,,,,,,Audio Check,diş
7,1701429874582,01/12/2023 11:24:34,1701429875156,0,01/12/2023 11:24:35,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1832.2000000476837,,,,,0,1,0,,,,,,Audio Check,diş
8,1701429874640,01/12/2023 11:24:34,1701429875159,0,01/12/2023 11:24:35,146089,8,task-axcc,,33348444,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,END TASK,,,,,77973,,,,,0,1,0,,,,,,,
