Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
6,1701426140932,01/12/2023 10:22:20,1701426140901,0,01/12/2023 10:22:20,146089,8,task-vpa3,,33346173,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2181,,,7,1,1,0,0,,,,,,Task
7,1701426140990,01/12/2023 10:22:20,1701426140917,0,01/12/2023 10:22:20,146089,8,task-vpa3,,33346173,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.999999999992724,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701426142545,01/12/2023 10:22:22,1701426142517,0,01/12/2023 10:22:22,146089,8,task-vpa3,,33346173,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,1599.9999999999927,,,4,1,1,0,0,,,,,,Task
9,1701426143628,01/12/2023 10:22:23,1701426143602,0,01/12/2023 10:22:23,146089,8,task-vpa3,,33346173,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1077.0000000000146,,,,,0,1,0,,,,,,Task
10,1701426143697,01/12/2023 10:22:23,1701426143610,0,01/12/2023 10:22:23,146089,8,task-vpa3,,33346173,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,29,,,,,0,1,0,,,1,,,Task
11,1701426143697,01/12/2023 10:22:23,1701426143611,0,01/12/2023 10:22:23,146089,8,task-vpa3,,33346173,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,END TASK,,,,,64941,,,,,0,1,0,,,,,,
1,1701427388505,01/12/2023 10:43:08,1701427385591,11,01/12/2023 21:43:05,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701427457322,01/12/2023 10:44:17,1701427454492,11,01/12/2023 21:44:14,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,68882.90000000596,,,,,0,1,0,,,,,,Prompt
3,1701427457642,01/12/2023 10:44:17,1701427454498,11,01/12/2023 21:44:14,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,0.7000000029802322,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701427463859,01/12/2023 10:44:23,1701427461044,11,01/12/2023 21:44:21,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,6546.9000000059605,,,1,1,1,0,0,,,,,,Task
5,1701427464189,01/12/2023 10:44:24,1701427461052,11,01/12/2023 21:44:21,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,4.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701427468905,01/12/2023 10:44:28,1701427466078,11,01/12/2023 21:44:26,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,5030.20000000298,,,7,1,1,0,0,,,,,,Task
7,1701427469219,01/12/2023 10:44:29,1701427466081,11,01/12/2023 21:44:26,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.20000000298023224,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701427471278,01/12/2023 10:44:31,1701427468450,11,01/12/2023 21:44:28,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2368.5999999940395,,,4,1,1,0,0,,,,,,Task
9,1701427473256,01/12/2023 10:44:33,1701427470423,11,01/12/2023 21:44:30,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1971.2999999970198,,,,,0,1,0,,,,,,Task
10,1701427473579,01/12/2023 10:44:33,1701427470431,11,01/12/2023 21:44:30,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,2.698000000003958,,,,,0,1,0,,,1,,,Task
11,1701427473579,01/12/2023 10:44:33,1701427470433,11,01/12/2023 21:44:30,146089,8,task-vpa3,,33346908,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,END TASK,,,,,84842,,,,,0,1,0,,,,,,
1,1701427850791,01/12/2023 10:50:50,1701427850718,1,01/12/2023 11:50:50,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701427860880,01/12/2023 10:51:00,1701427860836,1,01/12/2023 11:51:00,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,10095,,,,,0,1,0,,,,,,Prompt
3,1701427860954,01/12/2023 10:51:00,1701427860845,1,01/12/2023 11:51:00,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701427868058,01/12/2023 10:51:08,1701427868029,1,01/12/2023 11:51:08,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,7185,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1701427869550,01/12/2023 10:51:09,1701427869512,1,01/12/2023 11:51:09,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,8668,,,1,1,1,0,0,,,,,,Task
6,1701427869630,01/12/2023 10:51:09,1701427869518,1,01/12/2023 11:51:09,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
7,1701427874250,01/12/2023 10:51:14,1701427874229,1,01/12/2023 11:51:14,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,4710,,,7,1,1,0,0,,,,,,Task
8,1701427874330,01/12/2023 10:51:14,1701427874235,1,01/12/2023 11:51:14,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
9,1701427876398,01/12/2023 10:51:16,1701427876379,1,01/12/2023 11:51:16,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2144,,,4,1,1,0,0,,,,,,Task
10,1701427877702,01/12/2023 10:51:17,1701427877680,1,01/12/2023 11:51:17,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1295,,,,,0,1,0,,,,,,Task
11,1701427877773,01/12/2023 10:51:17,1701427877694,1,01/12/2023 11:51:17,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16,,,,,0,1,0,,,1,,,Task
12,1701427877773,01/12/2023 10:51:17,1701427877695,1,01/12/2023 11:51:17,146089,8,task-vpa3,,33347169,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,END TASK,,,,,26977,,,,,0,1,0,,,,,,
1,1701429725922,01/12/2023 11:22:05,1701429726537,0,01/12/2023 11:22:06,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701429753348,01/12/2023 11:22:33,1701429754005,0,01/12/2023 11:22:34,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,27448.200000047684,,,,,0,1,0,,,,,,Prompt
3,1701429753416,01/12/2023 11:22:33,1701429754019,0,01/12/2023 11:22:34,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.0999999046325684,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701429776307,01/12/2023 11:22:56,1701429776969,0,01/12/2023 11:22:56,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,22950.099999904633,,,1,1,1,0,0,,,,,,Task
5,1701429776370,01/12/2023 11:22:56,1701429776975,0,01/12/2023 11:22:56,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701429778886,01/12/2023 11:22:58,1701429779544,0,01/12/2023 11:22:59,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2569.7000000476837,,,7,1,1,0,0,,,,,,Task
7,1701429778947,01/12/2023 11:22:58,1701429779550,0,01/12/2023 11:22:59,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.40000009536743164,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701429783139,01/12/2023 11:23:03,1701429783796,0,01/12/2023 11:23:03,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,4246.200000047684,,,4,1,1,0,0,,,,,,Task
9,1701429785188,01/12/2023 11:23:05,1701429785840,0,01/12/2023 11:23:05,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,2038.9000000953674,,,,,0,1,0,,,,,,Task
10,1701429785252,01/12/2023 11:23:05,1701429785854,0,01/12/2023 11:23:05,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.385000000002037,,,,,0,1,0,,,1,,,Task
11,1701429785252,01/12/2023 11:23:05,1701429785857,0,01/12/2023 11:23:05,146089,8,task-vpa3,,33348374,BLIND,9873678,,complete,,6569c0855b78acf47716f8a7,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x923,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,4,test passed,,,,1,,,yes,Spreadsheet1,,,END TASK,,,,,59319,,,,,0,1,0,,,,,,
1,1701429875995,01/12/2023 11:24:35,1701429876499,0,01/12/2023 11:24:36,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701430222111,01/12/2023 11:30:22,1701430222548,0,01/12/2023 11:30:22,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,346009.39999985695,,,,,0,1,0,,,,,,Prompt
3,1701430222176,01/12/2023 11:30:22,1701430222561,0,01/12/2023 11:30:22,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.7999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701430224162,01/12/2023 11:30:24,1701430224740,0,01/12/2023 11:30:24,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,2180.7999999523163,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1701430230596,01/12/2023 11:30:30,1701430231166,0,01/12/2023 11:30:31,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,8606.5,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task
6,1701430232633,01/12/2023 11:30:32,1701430233201,0,01/12/2023 11:30:33,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,10641.199999809265,,,1,1,1,0,0,,,,,,Task
7,1701430232697,01/12/2023 11:30:32,1701430233216,0,01/12/2023 11:30:33,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,7.700000047683716,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701430236686,01/12/2023 11:30:36,1701430237263,0,01/12/2023 11:30:37,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,4054.5999999046326,,,7,1,1,0,0,,,,,,Task
9,1701430236737,01/12/2023 11:30:36,1701430237271,0,01/12/2023 11:30:37,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.6000001430511475,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
10,1701430239715,01/12/2023 11:30:39,1701430240297,0,01/12/2023 11:30:40,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,3026.2000000476837,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
11,1701430244315,01/12/2023 11:30:44,1701430244890,0,01/12/2023 11:30:44,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,7619,,,4,1,1,0,0,,,,,,Task
12,1701430245701,01/12/2023 11:30:45,1701430246272,0,01/12/2023 11:30:46,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1378.2000000476837,,,,,0,1,0,,,,,,Task
13,1701430245801,01/12/2023 11:30:45,1701430246284,0,01/12/2023 11:30:46,146089,8,task-vpa3,,33348504,BLIND,9873685,,complete,,6569c13e5eee1674f7afe671,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x695,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,1,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.57799999997951,,,,,0,1,0,,,1,,,Task
